Metric,Step,Value,Wall_time
Stats/P_avg,61700,0.1754150390625,1766380389.8507235
Stats/P_avg,61750,0.204833984375,1766380504.892549
Stats/P_avg,61800,0.1644287109375,1766380619.5434625
Stats/P_avg,61850,0.159423828125,1766380726.1227238
Stats/P_avg,61900,0.1607666015625,1766380841.6552505
Stats/P_avg,61950,0.1929931640625,1766380950.110598
Stats/P_avg,62000,0.1512451171875,1766381063.8682353
Stats/P_avg,62050,0.1812744140625,1766381174.09847
Stats/P_avg,62100,0.229736328125,1766381287.9050362
Stats/P_avg,62150,0.1956787109375,1766381399.3554728
Stats/P_avg,62200,0.1790771484375,1766381515.0997922
Stats/P_avg,62250,0.168212890625,1766381630.6896448
Stats/P_avg,62300,0.1507568359375,1766381743.8775694
Stats/P_avg,62350,0.15087890625,1766381860.520055
Stats/P_avg,62400,0.242919921875,1766381976.8450983
Stats/P_avg,62450,0.1890869140625,1766382089.5073667
Stats/P_avg,62500,0.1605224609375,1766382203.6472468
Stats/P_avg,62550,0.1417236328125,1766382318.4173236
Stats/P_avg,62600,0.1632080078125,1766382428.8023105
Stats/P_avg,62650,0.2052001953125,1766382542.0554469
Stats/P_avg,62700,0.14404296875,1766382651.2506552
Stats/P_avg,62750,0.188720703125,1766382765.9060779
Stats/P_avg,62800,0.153076171875,1766382873.751862
Stats/P_avg,62850,0.14990234375,1766382985.2572136
Stats/P_avg,62900,0.1583251953125,1766383093.9611676
Stats/P_avg,62950,0.189697265625,1766383209.2963736
Stats/P_avg,63000,0.1539306640625,1766383322.8152485
Stats/P_avg,63050,0.130126953125,1766383433.2310934
Stats/P_avg,63100,0.16650390625,1766383543.4814136
Stats/P_avg,63150,0.1636962890625,1766383658.5672896
Stats/P_avg,63200,0.141845703125,1766383772.5036688
Stats/P_avg,63250,0.157958984375,1766383885.0954556
Stats/P_avg,63300,0.1883544921875,1766383995.9217916
Stats/P_avg,63350,0.17919921875,1766384104.3108208
Stats/P_avg,63400,0.14892578125,1766384218.6638095
Stats/P_avg,63450,0.1932373046875,1766384327.4720097
Stats/P_avg,63500,0.2037353515625,1766384442.1521957
Stats/P_avg,63550,0.15576171875,1766384555.9786198
Stats/P_avg,63600,0.1751708984375,1766384669.1924953
Stats/P_avg,63650,0.194580078125,1766384782.4305081
Stats/P_avg,63700,0.1787109375,1766384893.954252
Stats/P_avg,63750,0.157958984375,1766385005.1150389
Stats/P_avg,63800,0.189453125,1766385119.2728071
Stats/P_avg,63850,0.193115234375,1766385233.6154635
Stats/P_avg,63900,0.175537109375,1766385349.3382258
Stats/P_avg,63950,0.1785888671875,1766385460.9787009
Stats/P_avg,64000,0.1763916015625,1766385569.619912
Stats/P_avg,64050,0.177001953125,1766385682.8852215
Stats/P_avg,64100,0.170654296875,1766385794.6387546
Stats/P_avg,64150,0.150390625,1766385911.7150571
Stats/P_avg,64200,0.156494140625,1766386029.1862543
Stats/P_avg,64250,0.14453125,1766386148.0016475
Stats/P_avg,64300,0.1600341796875,1766386263.83185
Stats/P_avg,64350,0.18701171875,1766386377.7364893
Stats/P_avg,64400,0.1820068359375,1766386495.1220987
Stats/P_avg,64450,0.18359375,1766386608.3631995
Stats/P_avg,64500,0.181640625,1766386720.1188014
Stats/P_avg,64550,0.134521484375,1766386832.81523
Stats/P_avg,64600,0.1875,1766386945.3125722
Stats/P_avg,64650,0.197509765625,1766387058.6434622
Stats/P_avg,64700,0.2113037109375,1766387168.6519954
Stats/P_avg,64750,0.18212890625,1766387279.239527
Stats/P_avg,64800,0.191162109375,1766387389.935004
Stats/P_avg,64850,0.166748046875,1766387504.139727
Stats/P_avg,64900,0.1697998046875,1766387613.7228937
Stats/P_avg,64950,0.188720703125,1766387727.7605138
Stats/P_avg,65000,0.180419921875,1766387838.1516466
Stats/P_avg,65050,0.1898193359375,1766387952.1852539
Stats/P_avg,65100,0.155029296875,1766388064.868088
Stats/P_avg,65150,0.1136474609375,1766388176.8581476
Stats/P_avg,65200,0.1763916015625,1766388291.493461
Stats/P_avg,65250,0.1571044921875,1766388403.3918774
Stats/P_avg,65300,0.15185546875,1766388517.4761212
Stats/P_avg,65350,0.1885986328125,1766388627.8519812
Stats/P_avg,65400,0.2685546875,1766388737.6921816
Stats/P_avg,65450,0.138671875,1766388854.8724964
Stats/P_avg,65500,0.161376953125,1766388967.9274404
Stats/P_avg,65550,0.1395263671875,1766389086.2015235
Stats/P_avg,65600,0.1903076171875,1766389203.0473506
Stats/P_avg,65650,0.2169189453125,1766389316.8380058
Stats/P_avg,65700,0.16650390625,1766389435.0519106
Stats/P_avg,65750,0.1639404296875,1766389548.2634416
Stats/P_avg,65800,0.168701171875,1766389661.1487246
Stats/P_avg,65850,0.210205078125,1766389773.9556158
Stats/P_avg,65900,0.1822509765625,1766389888.4068122
Stats/P_avg,65950,0.1702880859375,1766390002.428178
Stats/P_avg,66000,0.1961669921875,1766390114.0058286
Stats/P_avg,66050,0.1600341796875,1766390231.1006074
Stats/P_avg,66100,0.181884765625,1766390343.3278854
Stats/P_avg,66150,0.1593017578125,1766390455.0409865
Stats/P_avg,66200,0.169189453125,1766390566.5385938
Stats/P_avg,66250,0.21875,1766390679.9065924
Stats/P_avg,66300,0.1322021484375,1766390793.614848
Stats/P_avg,66350,0.164794921875,1766390905.267839
Stats/P_avg,66400,0.10247802734375,1766391019.2020245
Stats/P_avg,66450,0.162353515625,1766391132.5116932
Stats/P_avg,66500,0.148681640625,1766391244.1665578
Stats/P_avg,66550,0.191162109375,1766391358.3974543
Stats/P_avg,66600,0.1717529296875,1766391469.6640606
Stats/P_avg,66650,0.1566162109375,1766391582.7524095
Stats/P_avg,66700,0.2161865234375,1766391698.13781
Stats/P_avg,66750,0.1859130859375,1766391805.9021332
Stats/P_avg,66800,0.1798095703125,1766391919.3007262
Stats/P_avg,66850,0.17919921875,1766392031.7839742
Stats/P_avg,66900,0.1239013671875,1766392145.9364505
Stats/P_avg,66950,0.1942138671875,1766392257.709336
Stats/P_avg,67000,0.165283203125,1766392370.6491213
Stats/P_avg,67050,0.1800537109375,1766392479.1000075
Stats/P_avg,67100,0.152099609375,1766392592.1428285
Stats/P_avg,67150,0.1868896484375,1766392703.7163417
Stats/P_avg,67200,0.1546630859375,1766392816.6897807
Stats/P_avg,67250,0.216552734375,1766392929.0108502
Stats/P_avg,67300,0.1368408203125,1766393043.260778
Stats/P_avg,67350,0.195556640625,1766393156.6730266
Stats/P_avg,67400,0.1591796875,1766393269.8634923
Stats/P_avg,67450,0.1717529296875,1766393382.9072492
Stats/P_avg,67500,0.17919921875,1766393498.6570523
Stats/P_avg,67550,0.1676025390625,1766393609.869465
Stats/P_avg,67600,0.215576171875,1766393725.8149767
Stats/P_avg,67650,0.15576171875,1766393836.8383157
Stats/P_avg,67700,0.181640625,1766393950.9387178
Stats/P_avg,67750,0.1624755859375,1766394061.8165252
Stats/P_avg,67800,0.1253662109375,1766394170.5922089
Stats/P_avg,67850,0.1614990234375,1766394282.0859191
Stats/P_avg,67900,0.184326171875,1766394396.8333755
Stats/P_avg,67950,0.1990966796875,1766394513.740942
Stats/P_avg,68000,0.1968994140625,1766394625.3080835
Stats/P_avg,68050,0.129638671875,1766394736.43435
Stats/P_avg,68100,0.1416015625,1766394850.211515
Stats/P_avg,68150,0.1343994140625,1766394960.3470285
Stats/P_avg,68200,0.1549072265625,1766395071.9709606
Stats/P_avg,68250,0.1739501953125,1766395188.7987442
Stats/P_avg,68300,0.1708984375,1766395302.7179704
Stats/P_avg,68350,0.1422119140625,1766395415.6248345
Stats/P_avg,68400,0.18798828125,1766395530.4108737
Stats/P_avg,68450,0.185791015625,1766395644.2175293
Stats/P_avg,68500,0.1529541015625,1766395757.9673195
Stats/P_avg,68550,0.18408203125,1766395870.8849113
Stats/P_avg,68600,0.1927490234375,1766395982.9051032
Stats/P_avg,68650,0.190673828125,1766396094.2335818
Stats/P_avg,68700,0.1483154296875,1766396207.7422628
Stats/P_avg,68750,0.2021484375,1766396321.9663393
Stats/P_avg,68800,0.1468505859375,1766396436.2723148
Stats/P_avg,68850,0.1800537109375,1766396546.8093908
Stats/P_avg,68900,0.135498046875,1766396661.38973
Stats/P_avg,68950,0.153564453125,1766396775.6499166
Stats/P_avg,69000,0.166748046875,1766396886.6523778
Stats/P_avg,69050,0.22021484375,1766396999.1518474
Stats/P_avg,69100,0.1658935546875,1766397109.2452483
Stats/P_avg,69150,0.169189453125,1766397222.6188784
Stats/P_avg,69200,0.1339111328125,1766397337.878419
Stats/P_avg,69250,0.2568359375,1766397449.3207748
Stats/P_avg,69300,0.2066650390625,1766397561.0492988
Stats/P_avg,69350,0.1754150390625,1766397671.6861424
Stats/P_avg,69400,0.1932373046875,1766397783.4539726
Stats/P_avg,69450,0.147216796875,1766397895.9565358
Stats/P_avg,69500,0.171142578125,1766398006.1613972
Stats/P_avg,69550,0.17529296875,1766398121.7156527
Stats/P_avg,69600,0.1826171875,1766398235.5728693
Stats/P_avg,69650,0.1690673828125,1766398357.5088468
Stats/P_avg,69700,0.1903076171875,1766398471.368971
Stats/P_avg,69750,0.18701171875,1766398581.4226966
Stats/P_avg,69800,0.1995849609375,1766398695.996032
Stats/P_avg,69850,0.216552734375,1766398815.246274
Stats/P_avg,69900,0.182861328125,1766398931.217197
Stats/P_avg,69950,0.2086181640625,1766399041.625038
Stats/P_avg,70000,0.182861328125,1766399153.2452772
Stats/P_avg,70050,0.140625,1766399265.5860348
Stats/P_avg,70100,0.15673828125,1766399381.4015718
Stats/P_avg,70150,0.1519775390625,1766399493.482429
Stats/P_avg,70200,0.194580078125,1766399605.0905566
Stats/P_avg,70250,0.1602783203125,1766399717.8131006
Stats/P_avg,70300,0.19873046875,1766399829.0303655
Stats/P_avg,70350,0.1761474609375,1766399944.6009426
Stats/P_avg,70400,0.152099609375,1766400058.946435
Stats/P_avg,70450,0.17041015625,1766400172.7018936
Stats/P_avg,70500,0.1734619140625,1766400283.9438198
Stats/P_avg,70550,0.1607666015625,1766400397.2442226
Stats/P_avg,70600,0.11859130859375,1766400509.507947
Stats/P_avg,70650,0.1417236328125,1766400622.7377725
Stats/P_avg,70700,0.1705322265625,1766400736.0634058
Stats/P_avg,70750,0.12457275390625,1766400847.9102843
Stats/P_avg,70800,0.15234375,1766400961.734401
Stats/P_avg,70850,0.2283935546875,1766401070.5306165
Stats/P_avg,70900,0.1575927734375,1766401186.1553023
Stats/P_avg,70950,0.1466064453125,1766401302.8812864
Stats/P_avg,71000,0.158447265625,1766401414.514518
Stats/P_avg,71050,0.1397705078125,1766401525.1009014
Stats/P_avg,71100,0.136962890625,1766401636.7647216
Stats/P_avg,71150,0.1781005859375,1766401746.7705142
Stats/P_avg,71200,0.167724609375,1766401856.6529167
Stats/P_avg,71250,0.1932373046875,1766401969.2763772
Stats/P_avg,71300,0.1490478515625,1766402079.3917224
Stats/P_avg,71350,0.1712646484375,1766402192.7438917
Stats/P_avg,71400,0.1619873046875,1766402305.8479035
Stats/P_avg,71450,0.1717529296875,1766402415.689623
Stats/P_avg,71500,0.2071533203125,1766402524.7936778
Stats/P_avg,71550,0.150390625,1766402637.1985152
Stats/P_avg,71600,0.1798095703125,1766402752.394568
Stats/P_avg,71650,0.150390625,1766402864.5694509
Stats/P_avg,71700,0.146240234375,1766402980.0964012
Stats/P_avg,71750,0.1942138671875,1766403093.0365517
Stats/P_avg,71800,0.1563720703125,1766403203.4743624
Stats/P_avg,71850,0.173583984375,1766403311.6029866
Stats/P_avg,71900,0.144287109375,1766403421.7963645
Stats/P_avg,71950,0.2108154296875,1766403532.9630334
Stats/P_avg,72000,0.1737060546875,1766403643.1940546
Stats/P_avg,72050,0.178955078125,1766403760.1670108
Stats/P_avg,72100,0.1700439453125,1766403873.5152411
Stats/P_avg,72150,0.168212890625,1766403986.289765
Stats/P_avg,72200,0.164794921875,1766404095.928171
Stats/P_avg,72250,0.1435546875,1766404210.6767647
Stats/P_avg,72300,0.1622314453125,1766404323.7510045
Stats/P_avg,72350,0.1866455078125,1766404434.4308288
Stats/P_avg,72400,0.1419677734375,1766404543.8733246
Stats/P_avg,72450,0.2020263671875,1766404654.7056012
Stats/P_avg,72500,0.149658203125,1766404765.5681386
Stats/P_avg,72550,0.166015625,1766404877.1115787
Stats/P_avg,72600,0.1734619140625,1766404987.7796268
Stats/P_avg,72650,0.1807861328125,1766405102.6958702
Stats/P_avg,72700,0.1407470703125,1766405214.70239
Stats/P_avg,72750,0.1375732421875,1766405328.9100308
Stats/P_avg,72800,0.1416015625,1766405438.6446803
Stats/P_avg,72850,0.22802734375,1766405552.2939248
Stats/P_avg,72900,0.1326904296875,1766405664.9116373
Stats/P_avg,72950,0.162109375,1766405776.0901296
Stats/P_avg,73000,0.1453857421875,1766405888.057575
Stats/P_avg,73050,0.155029296875,1766405998.7555141
Stats/P_avg,73100,0.171630859375,1766406113.6255636
Stats/P_avg,73150,0.181396484375,1766406226.7297022
Stats/P_avg,73200,0.1385498046875,1766406339.3069487
Stats/P_avg,73250,0.194580078125,1766406449.3744292
Stats/P_avg,73300,0.142333984375,1766406557.331574
Stats/P_avg,73350,0.15478515625,1766406670.328752
Stats/P_avg,73400,0.1585693359375,1766406784.0958061
Stats/P_avg,73450,0.1591796875,1766406898.2637427
Stats/P_avg,73500,0.1343994140625,1766407010.2164857
Stats/P_avg,73550,0.1195068359375,1766407123.8580241
Stats/P_avg,73600,0.144287109375,1766407235.9389668
Stats/P_avg,73650,0.1917724609375,1766407350.2517598
Stats/P_avg,73700,0.159423828125,1766407460.8009763
Stats/P_avg,73750,0.1990966796875,1766407570.8294692
Stats/P_avg,73800,0.161376953125,1766407684.3319166
Stats/P_avg,73850,0.1143798828125,1766407798.6915052
Stats/P_avg,73900,0.168701171875,1766407912.6712387
Stats/P_avg,73950,0.1455078125,1766408023.882933
Stats/P_avg,74000,0.1600341796875,1766408136.5428355
Stats/P_avg,74050,0.15771484375,1766408251.2087998
Stats/P_avg,74100,0.1705322265625,1766408367.2083364
Stats/P_avg,74150,0.165771484375,1766408479.747464
Stats/P_avg,74200,0.194091796875,1766408591.9998567
Stats/P_avg,74250,0.2044677734375,1766408706.3654854
Stats/P_avg,74300,0.1402587890625,1766408818.6930192
Stats/P_avg,74350,0.1357421875,1766408932.2154658
Stats/P_avg,74400,0.1517333984375,1766409043.4186323
Stats/P_avg,74450,0.1846923828125,1766409158.187745
Stats/P_avg,74500,0.180419921875,1766409270.696172
Stats/P_avg,74550,0.1800537109375,1766409386.9838288
Stats/P_avg,74600,0.1842041015625,1766409498.7050617
Stats/P_avg,74650,0.174560546875,1766409612.729507
Stats/P_avg,74700,0.1669921875,1766409720.3210506
Stats/P_avg,74750,0.1541748046875,1766409834.0854099
Stats/P_avg,74800,0.1875,1766409946.6198359
Stats/P_avg,74850,0.181640625,1766410063.6842148
Stats/P_avg,74900,0.1400146484375,1766410177.372503
Stats/P_avg,74950,0.1673583984375,1766410290.1856036
Stats/P_avg,75000,0.1705322265625,1766410400.983616
Stats/P_avg,75050,0.177490234375,1766410511.5017412
Stats/P_avg,75100,0.1490478515625,1766410622.1355393
Stats/P_avg,75150,0.146240234375,1766410732.3242373
Stats/P_avg,75200,0.177978515625,1766410845.89077
Stats/P_avg,75250,0.2073974609375,1766410958.4218128
Stats/P_avg,75300,0.165283203125,1766411071.268845
Stats/P_avg,75350,0.16650390625,1766411188.2133548
Stats/P_avg,75400,0.1624755859375,1766411303.68773
Stats/P_avg,75450,0.1680908203125,1766411415.2606978
Stats/P_avg,75500,0.174560546875,1766411528.6072423
Stats/P_avg,75550,0.1632080078125,1766411642.5807617
Stats/P_avg,75600,0.146484375,1766411753.7293105
Stats/P_avg,75650,0.1282958984375,1766411869.2950804
Stats/P_avg,75700,0.1990966796875,1766411983.3269603
Stats/P_avg,75750,0.225830078125,1766412095.369225
Stats/P_avg,75800,0.2064208984375,1766412206.9550183
Stats/P_avg,75850,0.1707763671875,1766412317.1036923
Stats/P_avg,75900,0.1527099609375,1766412432.0717292
Stats/P_avg,75950,0.16796875,1766412544.7416673
Stats/P_avg,76000,0.1864013671875,1766412654.797633
Stats/P_avg,76050,0.142822265625,1766412762.6185734
Stats/P_avg,76100,0.18212890625,1766412875.6671028
Stats/P_avg,76150,0.24072265625,1766412987.2864094
Stats/P_avg,76200,0.1817626953125,1766413099.6765614
Stats/P_avg,76250,0.20751953125,1766413212.640745
Stats/P_avg,76300,0.1656494140625,1766413325.8732655
Stats/P_avg,76350,0.2138671875,1766413438.3508012
Stats/P_avg,76400,0.1646728515625,1766413553.5285754
Stats/P_avg,76450,0.1746826171875,1766413667.781185
Stats/P_avg,76500,0.165771484375,1766413780.855521
Stats/P_avg,76550,0.156982421875,1766413894.5097365
Stats/P_avg,76600,0.1427001953125,1766414008.5857685
Stats/P_avg,76650,0.1844482421875,1766414121.0902467
Stats/P_avg,76700,0.2054443359375,1766414234.024984
Stats/P_avg,76750,0.2021484375,1766414341.694331
Stats/P_avg,76800,0.1812744140625,1766414452.225686
Stats/P_avg,76850,0.1732177734375,1766414566.409318
Stats/P_avg,76900,0.1578369140625,1766414676.5649042
Stats/P_avg,76950,0.1697998046875,1766414789.1856139
Stats/P_avg,77000,0.15625,1766414902.544684
Stats/P_avg,77050,0.12261962890625,1766415014.5219166
Stats/P_avg,77100,0.168701171875,1766415126.8209853
Stats/P_avg,77150,0.12353515625,1766415237.3032856
Stats/P_avg,77200,0.140869140625,1766415348.4706292
Stats/P_avg,77250,0.18994140625,1766415461.3715808
Stats/P_avg,77300,0.21142578125,1766415573.836366
Stats/P_avg,77350,0.199951171875,1766415684.7208285
Stats/P_avg,77400,0.184326171875,1766415798.4185524
Stats/P_avg,77450,0.19482421875,1766415911.4519415
Stats/P_avg,77500,0.1820068359375,1766416021.933922
Stats/P_avg,77550,0.1856689453125,1766416134.3394017
Stats/P_avg,77600,0.1856689453125,1766416246.7788064
Stats/P_avg,77650,0.156494140625,1766416356.6285403
Stats/P_avg,77700,0.1466064453125,1766416470.6531417
Stats/P_avg,77750,0.162841796875,1766416586.5799916
Stats/P_avg,77800,0.1881103515625,1766416704.5290956
Stats/P_avg,77850,0.1903076171875,1766416821.5807102
Stats/P_avg,77900,0.131103515625,1766416936.2881618
Stats/P_avg,77950,0.2042236328125,1766417048.1586568
Stats/P_avg,78000,0.1932373046875,1766417160.2263029
Stats/P_avg,78050,0.22412109375,1766417266.6300416
Stats/P_avg,78100,0.2205810546875,1766417379.7641191
Stats/P_avg,78150,0.1947021484375,1766417493.0486648
Stats/P_avg,78200,0.2078857421875,1766417607.896368
Stats/P_avg,78250,0.2354736328125,1766417717.3798325
Stats/P_avg,78300,0.1776123046875,1766417831.3189268
Stats/P_avg,78350,0.20751953125,1766417944.411526
Stats/P_avg,78400,0.1834716796875,1766418058.4374435
Stats/P_avg,78450,0.190673828125,1766418173.335634
Stats/P_avg,78500,0.1654052734375,1766418286.5746715
Stats/P_avg,78550,0.1651611328125,1766418402.6396723
Stats/P_avg,78600,0.1903076171875,1766418512.3715599
Stats/P_avg,78650,0.186279296875,1766418625.7081494
Stats/P_avg,78700,0.1778564453125,1766418738.3039765
Stats/P_avg,78750,0.1881103515625,1766418852.213398
Stats/P_avg,78800,0.1402587890625,1766418965.2813
Stats/P_avg,78850,0.1968994140625,1766419078.3962452
Stats/P_avg,78900,0.217041015625,1766419191.6802702
Stats/P_avg,78950,0.1727294921875,1766419305.8854046
Stats/P_avg,79000,0.1654052734375,1766419419.5671034
Stats/P_avg,79050,0.1722412109375,1766419533.4153602
Stats/P_avg,79100,0.2064208984375,1766419648.8808405
Stats/P_avg,79150,0.2083740234375,1766419762.3163056
Stats/P_avg,79200,0.1800537109375,1766419878.9374697
Stats/P_avg,79250,0.1390380859375,1766419990.7954123
Stats/P_avg,79300,0.1719970703125,1766420103.7550392
Stats/P_avg,79350,0.16943359375,1766420218.9377282
Stats/P_avg,79400,0.181640625,1766420333.1725566
Stats/P_avg,79450,0.2056884765625,1766420442.7093244
Stats/P_avg,79500,0.141357421875,1766420556.8190553
Stats/P_avg,79550,0.1787109375,1766420667.3135161
Stats/P_avg,79600,0.1502685546875,1766420779.9350767
Stats/P_avg,79650,0.1610107421875,1766420893.0147924
Stats/P_avg,79700,0.1512451171875,1766421005.4919767
Stats/P_avg,79750,0.1748046875,1766421113.2963223
Stats/P_avg,79800,0.1468505859375,1766421227.3922975
Stats/P_avg,79850,0.1854248046875,1766421343.1036575
Stats/P_avg,79900,0.172607421875,1766421456.3745518
Stats/P_avg,79950,0.140869140625,1766421568.7417643
Stats/P_avg,80000,0.23681640625,1766421680.2151337
Stats/P_avg,80050,0.181640625,1766421789.4388733
Stats/P_avg,80100,0.1834716796875,1766421900.7568448
Stats/P_avg,80150,0.17236328125,1766422010.2981253
Stats/P_avg,80200,0.1561279296875,1766422120.8056102
Stats/P_avg,80250,0.152099609375,1766422232.4283087
Stats/P_avg,80300,0.1663818359375,1766422348.521643
Stats/P_avg,80350,0.1611328125,1766422460.8943262
